time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2,tic_id,label
1438.1119702714207,1.0838673,0.0033581273,0.0037812653,151670,131.90792861045188,1192.5876563251625,5297.0103,10.12175,1768.4941,3.9906204,3883.8381,12.033228,0,,,,,131.90792861045188,0.0014688973,1192.5876563251625,0.0014233482,-0.014765868,-0.016258378,627436,eclipsing_binary
1438.1133591879122,1.0930554,0.0033598186,0.0037812935,151671,131.90873346038381,1192.590063041328,5324.107,10.126849,1759.7126,3.9825087,3916.7615,12.0392885,0,,,,,131.90873346038381,0.0014641625,1192.590063041328,0.0014168672,-0.012007872,-0.014492951,627436,eclipsing_binary
1438.1147481041717,1.0958911,0.0033614063,0.0037813215,151672,131.90580108584908,1192.5868910766603,5332.7075,10.131634,1755.5557,3.9795866,3926.923,12.044977,0,,,,,131.90580108584908,0.0014590152,1192.5868910766603,0.001416743,-0.015599307,-0.01532331,627436,eclipsing_binary
1438.1161370206646,1.0996157,0.003361223,0.0037813496,151673,131.9068603249354,1192.5816690442248,5343.8643,10.131082,1745.8116,3.9809978,3940.2695,12.044321,0,,,,,131.9068603249354,0.0014582778,1192.5816690442248,0.0014117,-0.01274354,-0.022132598,627436,eclipsing_binary
1438.117525936924,1.0952344,0.0033582726,0.0037813776,151674,131.9067550313075,1192.58944580224,5332.403,10.122189,1745.1243,3.9749615,3924.5698,12.033749,0,,,,,131.9067550313075,0.0014594488,1192.58944580224,0.0014132094,-0.0136834355,-0.0138589125,627436,eclipsing_binary
1438.1189148534156,1.1094236,0.0033622803,0.0037814057,151675,131.90558444771705,1192.592404720905,5374.0986,10.134268,1735.6973,3.9608176,3975.4143,12.048109,0,,,,,131.90558444771705,0.0014514275,1192.592404720905,0.0014048177,-0.012981069,-0.01212661,627436,eclipsing_binary
1438.1203037699072,1.1081879,0.0033615066,0.003781434,151676,131.90403157220288,1192.5874645874558,5370.203,10.131937,1729.7965,3.96971,3970.9863,12.045337,0,,,,,131.90403157220288,0.0014481164,1192.5874645874558,0.0014069951,-0.016265506,-0.016256869,627436,eclipsing_binary
1438.1216926861673,1.1044466,0.003358228,0.0037814619,151677,131.90922451306807,1192.5842750143954,5359.016,10.122054,1728.2462,3.9610028,3957.5803,12.033588,0,,,,,131.90922451306807,0.0014499904,1192.5842750143954,0.0014065023,-0.014472952,-0.021301787,627436,eclipsing_binary
1438.1230816026602,1.1112717,0.003360013,0.00378149,151678,131.9049794999467,1192.5923152859339,5379.2188,10.127435,1716.8,3.959925,3982.0366,12.039985,0,,,,,131.9049794999467,0.0014471058,1192.5923152859339,0.0014012253,-0.012805391,-0.012753751,627436,eclipsing_binary
1438.1244705191518,1.1104066,0.003358038,0.0037815182,151679,131.90327085058007,1192.5860990583665,5378.9155,10.121481,1713.8779,3.9438534,3978.9365,12.0329075,0,,,,,131.90327085058007,0.0014470081,1192.5860990583665,0.0014014143,-0.014140565,-0.017808074,627436,eclipsing_binary
1438.1258594356439,1.1178282,0.0033619883,0.0037815464,151680,131.9056757061232,1192.589540585802,5400.1167,10.1333885,1713.312,3.9550173,4005.5305,12.047063,0,,,,,131.9056757061232,0.0014397126,1192.589540585802,0.0013968826,-0.014275213,-0.016158957,627436,eclipsing_binary
1438.127248351904,1.1239675,0.003362453,0.0037815743,151681,131.90473302363276,1192.58358474657,5417.828,10.1347885,1691.6343,3.9332304,4027.5295,12.048728,0,,,,,131.90473302363276,0.0014367285,1192.58358474657,0.0013953076,-0.0136286495,-0.017217005,627436,eclipsing_binary
1438.1286372683965,1.1147885,0.003355989,0.0037816025,151682,131.90602584891369,1192.5870939799627,5390.906,10.115305,1702.1821,3.9345953,3994.6384,12.025565,0,,,,,131.90602584891369,0.0014393401,1192.5870939799627,0.0013965874,-0.013599368,-0.01933028,627436,eclipsing_binary
1438.1300261848878,1.1211718,0.003357623,0.0037816307,151683,131.90720950987912,1192.5904158560247,5409.7803,10.12023,1692.6434,3.9336948,4017.512,12.031421,0,,,,,131.90720950987912,0.0014351784,1192.5904158560247,0.0013929354,-0.014002844,-0.011528339,627436,eclipsing_binary
1438.1314151011472,1.123354,0.0033609823,0.0037816586,151684,131.90416751699917,1192.5869315480234,5416.5366,10.130356,1691.6912,3.9280577,4025.3308,12.043458,0,,,,,131.90416751699917,0.0014333505,1192.5869315480234,0.0013916675,-0.013864204,-0.01658535,627436,eclipsing_binary
1438.1328040176395,1.1228848,0.0033547191,0.0037816868,151685,131.90549324701183,1192.5909837234444,5416.4565,10.111478,1680.8755,3.917868,4023.65,12.021015,0,,,,,131.90549324701183,0.0014319693,1192.5909837234444,0.0013905645,-0.013556389,-0.013961757,627436,eclipsing_binary
1438.1341929341318,1.1240525,0.003358449,0.003781715,151686,131.90269710931284,1192.5876818836605,5418.366,10.122721,1679.816,3.9193366,4027.8342,12.034381,0,,,,,131.90269710931284,0.0014307555,1192.5876818836605,0.0013928354,-0.01468101,-0.015277337,627436,eclipsing_binary
1438.135581850624,1.123691,0.0033525857,0.003781743,151687,131.90678513173626,1192.5872809267075,5417.912,10.105047,1676.0203,3.911502,4026.5388,12.0133705,0,,,,,131.90678513173626,0.001429587,1192.5872809267075,0.001388577,-0.012198813,-0.01889124,627436,eclipsing_binary
1438.1369707668835,1.1296648,0.0033541163,0.003781771,151688,131.90400569031402,1192.5866227886286,5435.6655,10.10966,1667.442,3.9041567,4047.9446,12.018855,0,,,,,131.90400569031402,0.0014256705,1192.5866227886286,0.0013855391,-0.013504137,-0.018186701,627436,eclipsing_binary
1438.1383596833757,1.134089,0.0033548237,0.0037817992,151689,131.90468006864305,1192.5893765957148,5448.965,10.1117935,1664.4901,3.9017735,4063.7979,12.02139,0,,,,,131.90468006864305,0.0014222169,1192.5893765957148,0.0013807185,-0.012942925,-0.0141945975,627436,eclipsing_binary
1438.139748599868,1.1277727,0.0033519182,0.0037818274,151690,131.90560949830032,1192.5861373411644,5430.2026,10.103036,1660.7537,3.9035165,4041.1648,12.010979,0,,,,,131.90560949830032,0.0014237443,1192.5861373411644,0.0013832523,-0.015640184,-0.018924812,627436,eclipsing_binary
1438.141137516361,1.1340545,0.0033552733,0.0037818556,151691,131.9040219430358,1192.5887744633928,5449.2812,10.113149,1660.2635,3.9041872,4063.6746,12.023001,0,,,,,131.9040219430358,0.0014218623,1192.5887744633928,0.001380499,-0.014475792,-0.014764202,627436,eclipsing_binary
1438.1425264326203,1.1403381,0.003352725,0.0037818835,151692,131.90502216093762,1192.5853046264658,5468.067,10.105467,1644.6406,3.8864114,4086.1904,12.013869,0,,,,,131.90502216093762,0.0014139552,1192.5853046264658,0.001377371,-0.0150133,-0.01914456,627436,eclipsing_binary
1438.143915349112,1.1314684,0.0033502951,0.0037819117,151693,131.90861077516402,1192.5905113004728,5442.4995,10.098143,1640.6426,3.893071,4054.4077,12.005162,0,,,,,131.90861077516402,0.0014228533,1192.5905113004728,0.0013791964,-0.010425356,-0.01635716,627436,eclipsing_binary
1438.1453042656035,1.1406538,0.0033502944,0.0037819399,151694,131.90403802916126,1192.5842205949225,5469.7393,10.098142,1631.9491,3.8781621,4087.3218,12.00516,0,,,,,131.90403802916126,0.0014142083,1192.5842205949225,0.0013743254,-0.01342661,-0.020974556,627436,eclipsing_binary
1438.1466931820964,1.1357045,0.0033459503,0.003781968,151695,131.90345964512895,1192.5894262383392,5453.701,10.085048,1626.9805,3.8736753,4069.587,11.9895935,0,,,,,131.90345964512895,0.0014155539,1192.5894262383392,0.0013756207,-0.016399043,-0.01549839,627436,eclipsing_binary
1438.1480820983566,1.1487716,0.0033543906,0.003781996,151696,131.90543799042848,1192.588317914265,5494.042,10.110488,1630.4553,3.8736312,4116.4106,12.019838,0,,,,,131.90543799042848,0.0014085849,1192.588317914265,0.0013707825,-0.011810358,-0.015064237,627436,eclipsing_binary
1438.1494710148481,1.1385862,0.00335438,0.0037820241,151697,131.9026749188893,1192.5882155403426,5463.297,10.1104555,1629.0499,3.8804307,4079.9128,12.019799,0,,,,,131.9026749188893,0.0014182074,1192.5882155403426,0.0013771312,-0.016758993,-0.0171254,627436,eclipsing_binary
1438.1508599313397,1.1425774,0.0033469787,0.0037820523,151698,131.90426087110532,1192.5858576549135,5475.523,10.088147,1616.0757,3.8693678,4094.2146,11.9932785,0,,,,,131.90426087110532,0.0014089143,1192.5858576549135,0.001370024,-0.0136587415,-0.016211646,627436,eclipsing_binary
1438.1522488478327,1.1459566,0.003343395,0.0037820805,151699,131.90386403773186,1192.590232190416,5484.615,10.077346,1601.8892,3.854636,4106.3237,11.980437,0,,,,,131.90386403773186,0.0014044015,1192.590232190416,0.0013665118,-0.013423522,-0.017422196,627436,eclipsing_binary
1438.1536377643256,1.1395856,0.003343324,0.0037821087,151700,131.90242430252388,1192.5887073595304,5466.89,10.077131,1607.761,3.8588753,4083.4941,11.980183,0,,,,,131.90242430252388,0.0014091386,1192.5887073595304,0.0013709861,-0.015271365,-0.01599923,627436,eclipsing_binary
1438.1550266805843,1.1472408,0.003345327,0.0037821366,151701,131.90338006483032,1192.5870037415214,5489.2485,10.083169,1600.8204,3.8527694,4110.925,11.98736,0,,,,,131.90338006483032,0.0014056558,1192.5870037415214,0.0013656096,-0.0142113995,-0.01748571,627436,eclipsing_binary
1438.1564155970766,1.1385562,0.003343006,0.0037821648,151702,131.90110006787125,1192.590830998148,5464.1606,10.076174,1604.4856,3.8577564,4079.8057,11.979043,0,,,,,131.90110006787125,0.0014136193,1192.590830998148,0.00137132,-0.014322684,-0.013783095,627436,eclipsing_binary
1438.1578045135689,1.1395644,0.0033386901,0.003782193,151703,131.9056366251017,1192.585007734023,5466.7197,10.063165,1591.921,3.8453345,4083.4182,11.963578,0,,,,,131.9056366251017,0.0014077749,1192.585007734023,0.0013691016,-0.013872673,-0.020107383,627436,eclipsing_binary
1438.1591934300611,1.1471595,0.0033381935,0.003782221,151704,131.9050359934513,1192.5922131325995,5489.464,10.061668,1580.9929,3.8339572,4110.634,11.961799,0,,,,,131.9050359934513,0.0014028793,1192.5922131325995,0.0013609007,-0.012837102,-0.011384212,627436,eclipsing_binary
1438.1605823465534,1.1388596,0.0033363681,0.0037822493,151705,131.90430001925046,1192.5838546788696,5463.5557,10.056167,1582.6395,3.8461187,4080.8926,11.955257,0,,,,,131.90430001925046,0.0014047086,1192.5838546788696,0.0013680619,-0.0147109935,-0.021648044,627436,eclipsing_binary
1438.1619712628128,1.1429932,0.0033346834,0.0037822772,151706,131.90384258939727,1192.588353541939,5477.7065,10.051088,1574.0653,3.8288734,4095.7048,11.949221,0,,,,,131.90384258939727,0.0014045503,1192.588353541939,0.00136347,-0.015143705,-0.016964005,627436,eclipsing_binary
1438.163360179305,1.1393994,0.0033326256,0.0037823054,151707,131.90661926136266,1192.589667622837,5466.003,10.044886,1575.9072,3.8272147,4082.827,11.941847,0,,,,,131.90661926136266,0.0014057808,1192.589667622837,0.0013654372,-0.014087288,-0.015793389,627436,eclipsing_binary
1438.1647490957967,1.1365521,0.0033299944,0.0037823336,151708,131.90564849454805,1192.5869382422507,5457.7383,10.036955,1566.1945,3.822182,4072.624,11.932419,0,,,,,131.90564849454805,0.001406826,1192.5869382422507,0.0013677623,-0.01442016,-0.017741585,627436,eclipsing_binary
1438.1661380122896,1.1405399,0.003329792,0.0037823617,151709,131.90115186914565,1192.5875380544603,5468.7036,10.0363455,1558.9034,3.825018,4086.9138,11.931694,0,,,,,131.90115186914565,0.0014002796,1192.5875380544603,0.0013666031,-0.013970014,-0.015476281,627436,eclipsing_binary
1438.1675269287825,1.1360798,0.0033238607,0.00378239,151710,131.90600870806702,1192.5867356082215,5455.2485,10.018468,1552.2782,3.8065891,4070.9316,11.9104395,0,,,,,131.90600870806702,0.0014048989,1192.5867356082215,0.0013647192,-0.012156771,-0.018916156,627436,eclipsing_binary
1438.1689158452741,1.1367474,0.0033226018,0.003782418,151711,131.90519036658318,1192.5893934027797,5457.9194,10.014673,1544.4939,3.80288,4073.324,11.905929,0,,,,,131.90519036658318,0.0014038422,1192.5893934027797,0.0013633338,-0.013468473,-0.014495256,627436,eclipsing_binary
1438.1703047615329,1.1300734,0.0033207342,0.003782446,151712,131.90471823031092,1192.590183360661,5438.5493,10.009044,1550.3936,3.8100467,4049.4092,11.899237,0,,,,,131.90471823031092,0.0014060184,1192.590183360661,0.0013665939,-0.015846679,-0.016219186,627436,eclipsing_binary
1438.1716936780258,1.1347067,0.0033195144,0.0037824742,151713,131.90639070425942,1192.5851133499896,5450.714,10.005367,1542.5676,3.800772,4066.0117,11.894866,0,,,,,131.90639070425942,0.0014030002,1192.5851133499896,0.0013654813,-0.014429157,-0.020167693,627436,eclipsing_binary
1438.1730825945187,1.134556,0.00331831,0.0037825024,151714,131.9020191547743,1192.5903346395119,5452.2695,10.001738,1533.4202,3.7946033,4065.4717,11.89055,0,,,,,131.9020191547743,0.0014019297,1192.5903346395119,0.0013634224,-0.016433131,-0.015407497,627436,eclipsing_binary
1438.1744715110103,1.1297233,0.0033140308,0.0037825305,151715,131.90800666238465,1192.5882239216937,5437.2134,9.98884,1530.5005,3.7919912,4048.1543,11.8752165,0,,,,,131.90800666238465,0.0014050263,1192.5882239216937,0.0013667484,-0.011168091,-0.014988653,627436,eclipsing_binary
1438.175860427502,1.1245722,0.0033084017,0.0037825587,151716,131.90430077614437,1192.5880077850425,5420.9434,9.971873,1525.4713,3.782642,4029.696,11.855045,0,,,,,131.90430077614437,0.0014043817,1192.5880077850425,0.0013686727,-0.014202189,-0.018229205,627436,eclipsing_binary
1438.1772493439942,1.1302912,0.003315426,0.003782587,151717,131.90511684246306,1192.588105830418,5438.5195,9.993045,1519.2795,3.7940824,4050.1895,11.880216,0,,,,,131.90511684246306,0.0014061542,1192.588105830418,0.0013644035,-0.012914709,-0.015889911,627436,eclipsing_binary
1438.1786382602543,1.1179253,0.0033028151,0.0037826148,151718,131.90694460731993,1192.5911794317076,5401.4756,9.955033,1517.409,3.7766163,4005.8784,11.835027,0,,,,,131.90694460731993,0.0014108887,1192.5911794317076,0.0013708967,-0.013366461,-0.012665357,627436,eclipsing_binary
1438.1800271767465,1.125759,0.0033083814,0.003782643,151719,131.90389028419128,1192.5872313229818,5425.0483,9.971812,1514.8148,3.777302,4033.9492,11.854973,0,,,,,131.90389028419128,0.00140863,1192.5872313229818,0.0013646765,-0.016568026,-0.018507855,627436,eclipsing_binary
1438.1814160932388,1.1204745,0.0033024878,0.0037826712,151720,131.90614637617895,1192.5855044133516,5408.256,9.954047,1510.4406,3.772028,4015.0127,11.833854,0,,,,,131.90614637617895,0.0014058035,1192.5855044133516,0.0013679186,-0.013098442,-0.016771233,627436,eclipsing_binary
1438.182805009731,1.1198838,0.0033009257,0.0037826994,151721,131.9070549857327,1192.585617127787,5407.355,9.949339,1504.8995,3.7745771,4012.8962,11.828257,0,,,,,131.9070549857327,0.0014063725,1192.585617127787,0.0013676895,-0.011850689,-0.018335463,627436,eclipsing_binary
1438.1841939262233,1.1110016,0.0032927988,0.0037827275,151722,131.90582873068095,1192.5869873404015,5380.138,9.924844,1493.5742,3.7589872,3981.0686,11.799135,0,,,,,131.90582873068095,0.0014072168,1192.5869873404015,0.0013713195,-0.014254152,-0.015226161,627436,eclipsing_binary
1438.1855828427153,1.1140472,0.0032986193,0.0037827557,151723,131.9051821634701,1192.5879070702051,5390.2056,9.942388,1499.723,3.769795,3991.982,11.819992,0,,,,,131.9051821634701,0.0014106508,1192.5879070702051,0.0013702067,-0.013917112,-0.016301062,627436,eclipsing_binary
1438.1869717592078,1.1120558,0.003292786,0.0037827839,151724,131.9073464015373,1192.5902104562658,5383.0786,9.924805,1493.7947,3.7570212,3984.8462,11.799089,0,,,,,131.9073464015373,0.0014090388,1192.5902104562658,0.0013689357,-0.01224887,-0.016139617,627436,eclipsing_binary
1438.188360675467,1.1080695,0.003289747,0.0037828118,151725,131.90805657830984,1192.587728644109,5371.522,9.915646,1481.6064,3.7509563,3970.562,11.788199,0,,,,,131.90805657830984,0.0014113018,1192.587728644109,0.00137081,-0.0127669275,-0.019408224,627436,eclipsing_binary
1438.1897495919586,1.1015918,0.0032836834,0.00378284,151726,131.9077052714876,1192.5914053900362,5351.568,9.897368,1482.8141,3.7490325,3947.3503,11.766472,0,,,,,131.9077052714876,0.001413387,1192.5914053900362,0.0013728066,-0.012792488,-0.015679255,627436,eclipsing_binary
1438.1911385084509,1.0999322,0.0032805656,0.0037828682,151727,131.90233947212403,1192.5873373909042,5346.579,9.887972,1476.15,3.7438335,3941.4033,11.7553,0,,,,,131.90233947212403,0.0014118407,1192.5873373909042,0.0013730992,-0.016559415,-0.020087162,627436,eclipsing_binary
1438.1925274249438,1.0932908,0.003275697,0.0037828963,151728,131.90846817391386,1192.5921579751891,5322.3657,9.873298,1468.2343,3.7388866,3917.6055,11.737854,0,,,,,131.90846817391386,0.0014162658,1192.5921579751891,0.0013815728,-0.010394073,-0.010619143,627436,eclipsing_binary
1438.193916341436,1.0905217,0.0032729374,0.0037829245,151729,131.90829532899323,1192.58369364534,5316.3677,9.864979,1469.2694,3.7391624,3907.6826,11.727965,0,,,,,131.90829532899323,0.0014167895,1192.58369364534,0.0013771513,-0.017087582,-0.02402247,627436,eclipsing_binary
1438.1953052579277,1.0943614,0.003273137,0.0037829527,151730,131.90729192076057,1192.5900304083161,5329.3667,9.865581,1461.4133,3.7363813,3921.4417,11.728681,0,,,,,131.90729192076057,0.0014137081,1192.5900304083161,0.0013747038,-0.013966257,-0.014113119,627436,eclipsing_binary
1438.1966941744206,1.084783,0.0032682666,0.0037829808,151731,131.90753484458017,1192.5873146807332,5301.5386,9.850902,1460.4425,3.7387197,3887.119,11.711228,0,,,,,131.90753484458017,0.0014181532,1192.5873146807332,0.001381079,-0.013498618,-0.017060786,627436,eclipsing_binary
1438.1980830909135,1.0829959,0.003263756,0.003783009,151732,131.90671890324427,1192.5849312767248,5295.933,9.837305,1451.6465,3.7275543,3880.7153,11.6950655,0,,,,,131.90671890324427,0.0014177373,1192.5849312767248,0.0013801648,-0.014262093,-0.018368134,627436,eclipsing_binary
1438.1994720071723,1.0785629,0.0032629217,0.003783037,151733,131.90923437966006,1192.5884653601822,5282.945,9.83479,1453.4714,3.7262664,3864.8303,11.692076,0,,,,,131.90923437966006,0.0014221657,1192.5884653601822,0.001381993,-0.013515191,-0.017586572,627436,eclipsing_binary
1438.2008609236639,1.0804584,0.0032574919,0.0037830651,151734,131.90336501915155,1192.5884246101393,5286.975,9.818424,1436.9869,3.712178,3871.6226,11.672619,0,,,,,131.90336501915155,0.0014184677,1192.5884246101393,0.0013807695,-0.015669608,-0.013216254,627436,eclipsing_binary
1438.2022498401561,1.0695424,0.0032526525,0.0037830933,151735,131.9097422631911,1192.5829756877329,5255.0933,9.803839,1439.2146,3.7131264,3832.507,11.655278,0,,,,,131.9097422631911,0.0014246685,1192.5829756877329,0.001386034,-0.012276034,-0.022110779,627436,eclipsing_binary
1438.203638756649,1.0676196,0.003250123,0.0037831215,151736,131.9090651710001,1192.5908344979339,5248.367,9.796214,1431.8965,3.7090378,3825.617,11.6462145,0,,,,,131.9090651710001,0.0014248381,1192.5908344979339,0.0013854846,-0.013445882,-0.01499428,627436,eclipsing_binary
1438.2050276731413,1.0635418,0.0032459376,0.0037831496,151737,131.90924034850673,1192.588113569992,5237.448,9.7836,1427.5842,3.7033885,3811.0051,11.631217,0,,,,,131.90924034850673,0.0014270493,1192.588113569992,0.0013882633,-0.014754104,-0.016549079,627436,eclipsing_binary
1438.206416589633,1.0634924,0.0032449267,0.0037831778,151738,131.90677925038065,1192.5854291056849,5237.282,9.780553,1423.5775,3.7025695,3810.8284,11.627594,0,,,,,131.90677925038065,0.001427031,1192.5854291056849,0.0013871016,-0.015069664,-0.019320287,627436,eclipsing_binary
1438.2078055061252,1.0622215,0.0032429646,0.003783206,151739,131.90890204075623,1192.5928099631385,5233.403,9.774638,1416.4248,3.6963341,3806.2744,11.6205635,0,,,,,131.90890204075623,0.0014270928,1192.5928099631385,0.0013890207,-0.013521029,-0.009194209,627436,eclipsing_binary
1438.2091944223853,1.0543453,0.0032370456,0.003783234,151740,131.90777848201537,1192.5835124104779,5209.8413,9.756797,1412.8928,3.6910763,3778.0513,11.599354,0,,,,,131.90777848201537,0.0014334992,1192.5835124104779,0.0013918065,-0.013456428,-0.023551181,627436,eclipsing_binary
1438.2105833388775,1.0448865,0.0032299543,0.003783262,151741,131.9085340127343,1192.5876340847556,5180.8696,9.735423,1407.9224,3.6924567,3744.1575,11.573943,0,,,,,131.9085340127343,0.0014356752,1192.5876340847556,0.0013939451,-0.014219429,-0.01688306,627436,eclipsing_binary
1438.2119722553698,1.0480934,0.003228791,0.0037832903,151742,131.90777692801294,1192.5890087827818,5187.574,9.731917,1396.7156,3.6825068,3755.6487,11.569776,0,,,,,131.90777692801294,0.0014341187,1192.5890087827818,0.0013954865,-0.012459149,-0.011355441,627436,eclipsing_binary
1438.213361171862,1.044649,0.0032259813,0.0037833184,151743,131.90494458651477,1192.5848155543126,5180.1147,9.723449,1396.8617,3.6731594,3743.3064,11.559707,0,,,,,131.90494458651477,0.0014344999,1192.5848155543126,0.001395712,-0.015652953,-0.01849425,627436,eclipsing_binary
1438.2147500883536,1.0341259,0.0032187481,0.0037833466,151744,131.91168424968075,1192.5870999171289,5148.8203,9.701648,1397.0269,3.67626,3705.5989,11.533789,0,,,,,131.91168424968075,0.0014438487,1192.5870999171289,0.0013970193,-0.011341774,-0.017425569,627436,eclipsing_binary
