tic_id,label,file_path,period_days,duration_days,duration_hours,transit_time,depth,depth_percent,snr,bls_power,n_points_used,n_in_transit_points,n_detected_transits,odd_even_depth_difference,secondary_eclipse_depth,v_shape_score,baseline_days,period_search_min_days,period_search_max_days
388104525,planet,backend/data/lightcurves/planets/TIC_388104525.csv,2.499666972963846,0.105,2.52,1327.4101760192727,0.01027372809525784,1.027372809525784,115.62766557790225,0.0422849177829614,18276,808,11,0.0002468383911571337,0.00011430216811114668,0.0026004392217625627,27.880901009959643,0.5,13.940450504979822
38846515,planet,backend/data/lightcurves/planets/TIC_38846515.csv,2.8491223612908065,0.129,3.096,1329.5968299362526,0.004461512921692501,0.4461512921692501,90.32526756250213,0.007029266261859494,15880,708,9,6.137343654344374e-05,6.1007450511185723e-05,0.0007634499412458862,26.10168073895852,0.5,13.05084036947926
406976746,planet,backend/data/lightcurves/planets/TIC_406976746.csv,12.781878028730732,0.105,2.52,1628.157697961156,0.002390349355795185,0.2390349355795185,35.31421250613497,0.0002721986803843893,17329,109,2,0.0031178571315891856,-2.2170382072195238e-05,0.000500316153509428,26.51404651211442,0.5,13.25702325605721
409934330,planet,backend/data/lightcurves/planets/TIC_409934330.csv,2.4886123774304347,0.105,2.52,1655.3536820954337,0.002453762581323904,0.2453762581323904,95.91398180124479,0.002033231181415361,19095,715,11,9.029782014458032e-05,0.0001389307727898137,0.0008217006712335495,28.436223169583172,0.5,14.218111584791586
421894914,planet,backend/data/lightcurves/planets/TIC_421894914.csv,5.3009653591838,0.078,1.8719999999999999,1326.0786512649463,0.00025732360569152846,0.025732360569152846,5.826732382167938,1.2901834738362529e-05,18277,332,6,2.1137911509816476e-05,9.40613593691797e-06,7.762111705267305e-05,27.880037748206178,0.5,13.940018874103089
427508467,planet,backend/data/lightcurves/planets/TIC_427508467.csv,0.8842887701447352,0.054,1.296,2229.520629025417,0.0011333431591076248,0.11333431591076248,40.512766248873156,0.0006802013090704954,16931,1000,28,9.675476006065775e-05,2.1950657060454404e-05,0.0004923769501365971,25.087351392327037,0.5,12.543675696163518
461867584,planet,backend/data/lightcurves/planets/TIC_461867584.csv,4.422639468341122,0.129,3.096,2284.2095484987167,0.002976427029127704,0.2976427029127704,31.03485541412899,0.0021023442692670027,19104,444,5,0.0001585302970007474,-0.00016197817052387986,2.0772190512552413e-05,24.171781331250713,0.5,12.085890665625357
463402815,planet,backend/data/lightcurves/planets/TIC_463402815.csv,1.008860324457487,0.054,1.296,2282.82810953038,0.0023953678976188497,0.23953678976188497,22.394456417217054,0.0028113303937134324,19112,999,23,0.0005844476214565963,-0.0001282978354046893,0.001261720404884925,24.1718548824515,0.5,12.08592744122575
65212867,planet,backend/data/lightcurves/planets/TIC_65212867.csv,6.996064614848675,0.153,3.6719999999999997,2233.9396501216243,0.0013674867424862125,0.13674867424862125,17.278558340487017,0.00024598642120963256,16903,257,3,0.00047869565874247844,-1.721006302290995e-05,0.0002589061377306079,25.064598679531628,0.5,12.532299339765814
6663331,planet,backend/data/lightcurves/planets/TIC_6663331.csv,3.1804906323428614,0.078,1.8719999999999999,1659.8128844493265,0.012716134054030936,1.2716134054030936,30.39484598937579,0.03617248683215717,16648,437,8,6.501490229504636e-05,0.0003785713896808929,0.00446069939051108,25.356860524003423,0.5,12.678430262001712
