phase,flux
-0.4965321472858174,0.9941777218480069
-0.49652402453709504,0.9996181051853185
-0.4965227336980743,1.0028450502647706
-0.49651978692769005,0.9990570096749676
-0.49648792762153093,0.9999089250370751
-0.4964726120931611,0.9960205932342538
-0.4964709223606465,0.9955370242282529
-0.4964627983801506,1.0013690868845846
-0.4964615084034074,0.9976375501126746
-0.4964585611402416,1.0009627420878682
-0.49642670078741774,0.9998401668993061
-0.496411385566841,1.001082718291589
-0.4964096975585206,1.0001347613386484
-0.4964015722233264,0.9989862867184796
-0.4964002829855752,1.000949433668627
-0.496397335476199,0.999909522742733
-0.4963654740148873,1.0010369952067657
-0.4963501590404006,1.003344244270148
-0.49634847275639477,1.0013415567818915
-0.4963403460665023,0.9950292635859082
-0.496339057567743,0.9988475094760705
-0.4963361096889911,1.0026710430449528
-0.49630424718065386,1.0019824384988498
-0.49628893251420075,0.9986913840540816
-0.49628724783122385,0.9986067262819263
-0.49627911990955786,1.000314329063917
-0.4962778321500311,1.0001656869837054
-0.4962748840248283,0.9987123212686408
-0.49624302034630013,0.9990393104953283
-0.4962277059880009,0.9993437104499606
-0.49622602302933855,1.0021759357738609
-0.49621789375297426,0.9985735585868319
-0.49621660685524394,0.9999352952962292
-0.49621365836066544,1.0010508468444304
-0.4961817935119464,0.9999358521114797
-0.4961664794615605,0.9978350218074011
-0.4961647981044082,0.9923984950229396
-0.4961566675961501,1.0016355586076646
-0.4961553814374117,0.9979666724345049
-0.49615243257321695,0.9958052083306066
-0.4961205666778333,1.0019345126648906
-0.4961052529352404,1.0023541566571805
-0.49610357330228233,1.0045983349517578
-0.496095441439326,1.004233391453519
-0.4960941560195795,1.0007589036065534
-0.4960912069089338,0.9967548050342019
-0.49605933990530277,0.995554821281674
-0.49604402640892026,0.998595656224503
-0.4960423485001565,1.0020717579849039
-0.4960342152825018,1.0002400882983726
-0.4960329306017473,1.0001326766303638
-0.4960299811217259,1.0034868632270686
-0.49599811307118963,1.0031868576135314
-0.49598279988260013,1.0004819327806271
-0.4959811235749856,0.99994010882364
-0.49597298924872274,1.0022180317085874
-0.49597170530696016,1.003683473150251
-0.4959687554576834,0.9946666265696117
-0.4959368862368359,1.0000052015776035
-0.49592157335628,1.0002859168198275
-0.49591989877298,1.0064989127976602
-0.4959117630917783,1.000741572581506
-0.49591047988924825,1.0010127376526838
-0.49590752967023494,1.0008254977968634
-0.4958756594024822,1.0004580802260914
-0.49585867384792937,0.9968373940199509
-0.4958505369350744,1.0002097809576782
-0.4958492544715363,1.0014504035627918
-0.49584630400607205,1.004420952958697
-0.4958144325681285,0.9995324431574399
-0.49579912030376005,0.9988449346667893
-0.4957974490458035,1.0013692483415604
-0.4957893107783706,1.0006952601803527
-0.4957880290535838,1.0022237484595244
-0.4957850782187439,0.9974421510964302
-0.4957532057951169,0.9992361458298618
-0.49573789377731964,0.9992903342039413
-0.49573622424355734,1.0018314951265626
-0.4957280846216667,0.9982802344874446
-0.4957268037590372,1.005040812239716
-0.4957238525544608,0.9996430461090324
-0.49569197896088346,1.001028929431926
-0.4956766672509995,0.9983752488654992
-0.49567499931838643,1.001445877324343
-0.49566685846472225,1.0042415314104882
-0.4956655783409645,1.003097846347471
-0.49566262676737316,0.9994615590845263
-0.4956307521267703,0.9929858701905748
-0.49561544084772446,1.000702183671274
-0.4956137745162606,1.000959051663232
-0.49560563230765753,1.0000646491053489
-0.49560435292313226,1.003114453467614
-0.49560140110333056,1.0007398558253362
-0.49556952529265713,0.9991981990030877
-0.49555421432152463,1.0048945984208855
-0.4955525495910897,1.0007602482957776
-0.4955444061509537,0.9970755092035075
-0.49554312750542034,0.9984915938403502
-0.49554017531600236,1.0066843671815315
-0.4955082984584237,1.0001544256074237
-0.4954929877953248,0.9971251805934073
-0.4954913247892044,0.9997574821830615
-0.49548317999412955,0.9982163764260672
-0.49548190221087374,0.999424369739818
-0.49547894965183953,1.0008491132820383
-0.49544707168565266,0.9971367065665991
-0.4954317612691249,0.9988987840448947
-0.4954300999873191,1.0031180585501178
-0.49542195396059097,1.0035779042433077
-0.4954206767931618,1.001762676832196
-0.4954177239874361,1.0017307016907948
-0.49538584485141923,0.9996434092020567
-0.49537053474268455,1.0019878306008223
-0.49536887506214816,0.9979125610365888
-0.4953607278038871,1.0016683954030394
-0.4953594513752093,0.99497111440702
-0.49535649820010796,1.0012477297527038
-0.4953246180171858,1.005913966396868
-0.49530930821624414,1.0003847615535566
-0.49530765025990203,0.997730858599312
-0.4952995016469427,1.0027954832030095
-0.49529822595725687,1.0013806322698018
-0.4952952725359451,0.9988878846056184
-0.49526339118307267,0.9998613779142008
-0.495248081689924,1.001718481525826
-0.4952464253347311,1.0003114768772217
-0.49523827548999827,1.002150876241869
-0.49523700066258997,0.9982459169618708
-0.49523404674885746,0.9991705676257552
-0.4952021643489595,0.9977319669524195
-0.4951868551637242,1.0036396249842463
-0.4951852005327255,1.0002222832837726
-0.4951770493332944,0.9953813775503026
-0.49517577524487805,0.9986340975481612
-0.4951728210846946,0.9987429121799397
-0.4951409375146058,0.9995236291949936
-0.49512562863752435,0.992742384674182
-0.4951239757308402,0.9999457347900544
-0.49511582317634995,1.0034154959777979
-0.49511454982716613,1.001242438035958
-0.4951115952971259,1.000149628136722
-0.49507971074183477,1.0013976598800671
-0.4950644021112042,0.9982637745783743
-0.4950627508057896,0.9968486376292219
-0.4950545970196461,1.0004852481424484
-0.4950533244092136,0.9979037035734016
-0.4950503696330833,0.9996209628102198
-0.49501848390760134,0.9969858612262876
-0.4950031755847638,0.9986001001172438
-0.495001526003784,1.002048874486023
-0.4949933708629422,1.000661648643681
-0.4949920991143062,0.9996666618740069
-0.49498914384575515,1.0066177369201348
-0.4949572570732476,0.9971811077823833
-0.4949419490583234,1.0021919782916602
-0.49494030120165816,1.0007803860115225
-0.4949321447059978,1.00166667352229
-0.4949308736965943,0.9995737441501567
-0.494927918181472,1.0030685501425902
-0.4948960302392547,0.9992746176275576
-0.49488072253200327,1.0015781888780206
-0.49487907627648725,1.0044208009583486
-0.49487091867233896,1.0055449803175978
-0.49486964827876206,1.001400713226873
-0.4948666923942641,0.9978581905409427
-0.49483480340526187,1.0012208319856073
-0.49481949600580344,1.0010357423906036
-0.49481785147448165,0.9974740031028172
-0.4948096925155148,1.0019453563962242
-0.49480842286105015,1.0000231701550748
-0.4948054667302215,0.9956972634934761
-0.49477357663237054,1.0017920042354829
-0.4947582694797239,1.0009209233062037
-0.4947566265491905,0.9992850581349669
-0.4947484663585704,0.9993949703850324
-0.49474719756662383,1.001492337709436
-0.4947442409426528,0.9995054650451815
-0.4947123497981371,0.9981822749760444
-0.4946970430764488,0.9966677795791062
-0.4946954017473052,1.0016576218941362
-0.4946872402019868,1.0005121411702942
-0.4946859721486713,1.0007411247095106
-0.4946830152782494,0.9926670543146403
-0.4946511229639037,1.0003776508664732
-0.49463581655000843,0.9966806429161228
-0.4946341769454199,1.0015840324409766
-0.49462601404516265,1.0038129990513545
-0.4946247467307189,0.997477294531976
-0.49462178949080093,0.998577146687647
-0.49458989612954996,0.9963232449962813
-0.4945745900236883,1.002501192755524
-0.4945729520201287,0.9980885543549409
-0.4945647878883385,0.9969797888192162
-0.4945635213126461,0.9963505567866008
-0.4945605638266381,0.996732586018173
-0.4945286692954368,1.003119847845064
-0.4945133634972479,1.003164113440376
-0.4945117272182434,0.9968278232246813
-0.4945035617315144,0.9987350603823362
-0.49450229601821977,0.9969563716419717
-0.4944993381628361,0.9958317937912137
-0.4944674425229063,1.0018560205160094
-0.49445213697092777,0.9989144341590378
-0.49445050229295223,0.9970911012523513
-0.49444233557456996,1.0049207728045613
-0.49444107060050785,0.99952331945221
-0.4944381123755079,0.9998353584279402
-0.4944062156885526,0.9987280546284499
-0.49439091044448735,0.9991193130940532
-0.49438927749082634,0.9930973751055175
-0.49438110941762553,1.000241063108303
-0.49437984518279593,1.0007157280259031
-0.49437688671122476,1.0015572339409486
-0.49434498885443945,1.0006725055548176
-0.49432968391816723,0.9992510365768592
-0.49432805268894103,0.9990177693585669
