time,flux,flux_err,tic_id,label
2229.0094216406087,0.99936944,0.0037227168,175310067,false_positive
2229.0096531261784,0.99549615,0.003718289,175310067,false_positive
2229.009884611981,0.99588066,0.0037230218,175310067,false_positive
2229.010116097784,0.99603266,0.003713672,175310067,false_positive
2229.010347583354,0.99956787,0.0037215787,175310067,false_positive
2229.010579069156,0.98559463,0.0037029567,175310067,false_positive
2229.0108105549593,0.9957346,0.0037208982,175310067,false_positive
2229.011042040529,0.994448,0.0037177461,175310067,false_positive
2229.0112735263315,0.9876301,0.003711531,175310067,false_positive
2229.011505012135,0.99447316,0.003713319,175310067,false_positive
2229.011736497704,0.99005824,0.003713522,175310067,false_positive
2229.011967983507,0.98897666,0.0037083975,175310067,false_positive
2229.01219946931,0.9955167,0.00371256,175310067,false_positive
2229.0124309548796,0.9957578,0.003715314,175310067,false_positive
2229.012662440682,0.9960681,0.0037101738,175310067,false_positive
2229.012893926486,0.9885318,0.0037015886,175310067,false_positive
2229.013125412056,0.99865943,0.0037103286,175310067,false_positive
2229.013356897859,1.0002382,0.0037145335,175310067,false_positive
2229.013588383662,1.0003185,0.003714813,175310067,false_positive
2229.013819869231,0.9939298,0.0037082916,175310067,false_positive
2229.014051355034,0.99015075,0.0037068762,175310067,false_positive
2229.014282840837,0.9947316,0.0037087032,175310067,false_positive
2229.0145143264067,1.0034794,0.003713496,175310067,false_positive
2229.014745812209,0.98846036,0.0037003814,175310067,false_positive
2229.014977298012,0.99636525,0.0037125759,175310067,false_positive
2229.0152087835822,0.9994172,0.0037103149,175310067,false_positive
2229.0154402693843,0.9975082,0.0037093349,175310067,false_positive
2229.015671754955,0.9936042,0.0037060448,175310067,false_positive
2229.0159032407582,0.992995,0.0037043137,175310067,false_positive
2229.0161347265603,0.9921486,0.0037014198,175310067,false_positive
2229.0163662121304,1.0032555,0.0037115666,175310067,false_positive
2229.0165976979333,0.99384546,0.003702891,175310067,false_positive
2229.016829183736,0.99164253,0.0037270088,175310067,false_positive
2229.0170606693064,0.9951644,0.0037037055,175310067,false_positive
2229.01729215511,0.9966219,0.0037627795,175310067,false_positive
2229.0175236409123,0.99518335,0.0037006983,175310067,false_positive
2229.0177551264824,0.9880377,0.0036991287,175310067,false_positive
2229.0179866122853,0.9944296,0.0037038047,175310067,false_positive
2229.018218098088,0.98880637,0.0036983988,175310067,false_positive
2229.0184495836575,0.9964124,0.0037013846,175310067,false_positive
2229.0186810694604,1.0013914,0.0037048745,175310067,false_positive
2229.0189125552633,0.9974971,0.0036975115,175310067,false_positive
2229.0191440408325,1.0008789,0.0037059844,175310067,false_positive
2229.0193755266355,0.997493,0.0037833878,175310067,false_positive
2229.0196070124384,0.99828404,0.003700062,175310067,false_positive
2229.0198384980076,0.9951595,0.0037000196,175310067,false_positive
2229.020069983811,0.99762,0.0036978538,175310067,false_positive
