time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2,tic_id,label
2229.0220406812214,1.001404,0.00093482813,0.0017049588,721127,1425.458431692023,1413.930962750202,20508.443,18.107199,4334.744,6.679391,21339.902,19.921171,0,,,,,1425.458431692023,0.00075458334,1413.930962750202,0.0007077392,-0.019950325,0.061518755,238374636,false_positive
2229.0234296039544,1.0000086,0.0009336314,0.0017049933,721128,1425.4647127279122,1413.9413958961327,20487.855,18.084017,4316.498,6.6584454,21310.166,19.895668,0,,,,,1425.4647127279122,0.00075378414,1413.9413958961327,0.0007062878,-0.013612723,0.07286346,238374636,false_positive
2229.0248185268038,0.9995818,0.000932705,0.0017050279,721129,1425.4626771883766,1413.9392665825962,20483.777,18.066074,4285.393,6.6374226,21301.07,19.875927,0,,,,,1425.4626771883766,0.0007529909,1413.9392665825962,0.00070628943,-0.016728014,0.07036934,238374636,false_positive
2229.0262074495367,0.99982864,0.00093235495,0.0017050623,721130,1425.4612296830046,1413.9305555005362,20486.6,18.059294,4260.372,6.627852,21306.33,19.868467,0,,,,,1425.4612296830046,0.0007528977,1413.9305555005362,0.0007056184,-0.018251559,0.061065298,238374636,false_positive
2229.0275963722697,1.0024838,0.00093241327,0.0017050968,721131,1425.462417894589,1413.937828037415,20547.102,18.060423,4232.263,6.607674,21362.912,19.86971,0,,,,,1425.462417894589,0.000750412,1413.937828037415,0.00070338947,-0.016157642,0.06967483,238374636,false_positive
2229.02898529512,0.99975014,0.0009312901,0.0017051314,721132,1425.4612237024542,1413.9387767672536,20491.154,18.038668,4224.3076,6.6012163,21304.658,19.845776,0,,,,,1425.4612237024542,0.0007513206,1413.9387767672536,0.0007039911,-0.016974289,0.069616325,238374636,false_positive
2229.030374217853,1.0000905,0.0009304083,0.0017051658,721133,1425.4643125463788,1413.938031610071,20498.879,18.021587,4195.1294,6.5794177,21311.91,19.826984,0,,,,,1425.4643125463788,0.00074966333,1413.938031610071,0.0007025788,-0.014228706,0.06845606,238374636,false_positive
2229.031763140703,1.0018306,0.00093029777,0.0017052004,721134,1425.4624192881085,1413.937942643637,20529.91,18.019447,4162.3867,6.558214,21348.992,19.824629,0,,,,,1425.4624192881085,0.0007489986,1413.937942643637,0.00070159906,-0.01608976,0.0687963,238374636,false_positive
2229.033152063436,1.0009187,0.0009293976,0.0017052349,721135,1425.4608143424662,1413.937268190213,20514.037,18.00201,4145.25,6.5527854,21329.56,19.805447,0,,,,,1425.4608143424662,0.0007487158,1413.937268190213,0.00070131593,-0.018054795,0.06731973,238374636,false_positive
2229.034540986285,0.9990659,0.00092813675,0.0017052694,721136,1425.4623031035503,1413.936141081454,20481.023,17.977589,4118.782,6.535514,21290.076,19.778578,0,,,,,1425.4623031035503,0.00074853725,1413.936141081454,0.0007011566,-0.015646314,0.06821323,238374636,false_positive
